employee_id;nationality_group;native_language;is_expat_migrant;relocated_for_job;department;job_level;salary;hire_date;last_promotion_date;performance_rating;manager_id;team_size;inclusion_score;belonging_index;manager_inclusion_score;attrition;voluntary_exit;exit_reason
E0948;Lusophone Americas;Portuguese;0;0;IT;3;43983;18/02/2017;;4;M029;11;257;224;326;0;;
E0949;Other;Arabic;1;0;Sales;2;34476;29/03/2022;15/05/2024;3;M006;11;301;227;29;0;;
E0950;Other;Arabic;1;1;Sales;2;31279;04/04/2020;10/03/2023;3;M003;12;249;273;362;0;;
E0951;Anglophone Americas;English;1;1;Sales;2;36761;23/08/2017;;4;M033;6;368;329;381;1;10;Inclusion Issues
E0952;Lusophone Europe;Portuguese;0;0;Human Resources;2;35632;02/10/2021;;3;M040;8;363;328;331;0;;
E0953;Lusophone Europe;Portuguese;1;1;Human Resources;4;63339;05/12/2020;15/07/2024;5;M048;3;314;339;41;0;;
E0954;Lusophone Europe;Portuguese;0;0;Finance;3;48102;07/04/2022;04/04/2024;3;M044;4;333;322;379;0;;
E0955;Central Europe;Czech;0;0;IT;3;48109;03/05/2018;10/03/2020;4;M049;5;276;29;306;0;;
E0956;Southern Europe;Spanish;0;0;Human Resources;4;65169;31/01/2022;;3;M049;8;324;295;24;1;10;Better Opportunity
E0957;Central Europe;Polish;1;1;Research & Development;5;78724;13/12/2015;;3;M018;7;174;149;231;1;10;Better Opportunity
E0958;Francophone Europe;French;0;0;Sales;2;40616;22/03/2020;;4;M044;8;329;348;358;1;0;Performance
E0959;Other;Mandarin;0;0;Sales;1;25358;01/08/2021;18/01/2026;2;M047;6;337;244;407;0;;
E0960;Lusophone Europe;Portuguese;0;0;Operations;5;89096;10/01/2016;;2;M014;5;392;327;365;0;;
E0961;Southern Europe;Spanish;0;0;Human Resources;4;70441;30/08/2020;;5;M025;4;273;256;287;0;;
E0962;Southern Europe;Spanish;0;0;Research & Development;4;76786;01/05/2015;;3;M027;4;365;265;311;0;;
E0963;Lusophone Americas;Portuguese;1;1;Finance;1;27204;05/05/2016;;5;M001;12;299;238;304;0;;
E0964;Lusophone Americas;Portuguese;0;0;Operations;3;49760;21/03/2016;;3;M026;11;321;223;354;0;;
E0965;Central Europe;Polish;1;1;Research & Development;5;87332;29/10/2015;10/11/2017;3;M027;4;397;402;307;0;;
E0966;Lusophone Europe;Portuguese;0;0;Human Resources;4;72192;22/09/2023;;3;M026;9;257;174;375;1;10;Better Opportunity
E0967;Lusophone Americas;Portuguese;0;0;Research & Development;4;58778;12/04/2017;;3;M039;4;385;292;283;1;0;Performance
E0968;Other;Mandarin;1;1;Human Resources;4;54751;01/06/2021;02/06/2025;4;M028;11;325;281;318;1;10;Better Opportunity
E0969;Central Europe;German;1;1;Operations;1;25253;05/03/2017;31/12/2018;3;M043;11;295;223;311;0;;
E0970;Lusophone Europe;Portuguese;1;1;Finance;3;51040;09/09/2020;;3;M046;4;339;315;301;0;;
E0971;Lusophone Americas;Portuguese;0;0;Operations;4;64265;14/09/2021;;4;M041;9;357;276;278;0;;
E0972;Lusophone Europe;Portuguese;1;1;Research & Development;2;34429;18/05/2021;21/09/2023;3;M019;3;381;353;237;0;;
E0973;Southern Europe;Spanish;0;0;Research & Development;1;29673;02/07/2017;14/10/2018;4;M028;9;213;157;406;1;10;Better Opportunity
E0974;Lusophone Europe;Portuguese;0;0;Human Resources;3;47930;03/06/2017;15/03/2023;5;M015;11;374;312;312;0;;
E0975;Southern Europe;Greek;1;0;Research & Development;3;42520;12/03/2018;;4;M027;4;407;358;291;1;0;Restructuring
E0976;Anglophone Americas;English;0;0;Research & Development;2;36583;15/10/2023;;3;M023;9;328;241;257;1;10;Inclusion Issues
E0977;Lusophone Americas;Portuguese;0;0;Operations;2;34321;01/06/2023;09/04/2026;2;M018;9;314;276;352;0;;
E0978;Lusophone Europe;Portuguese;0;0;Research & Development;2;35480;27/01/2015;;3;M039;9;309;307;313;0;;
E0979;Lusophone Americas;Portuguese;1;1;IT;1;26852;15/04/2015;24/02/2016;3;M004;12;308;266;327;0;;
E0980;Lusophone Americas;Portuguese;0;0;IT;2;38907;21/12/2019;;4;M004;8;336;308;38;1;10;Lack of Growth
E0981;Francophone Europe;French;1;0;Research & Development;3;46700;16/06/2016;;3;M036;4;318;245;3;0;;
E0982;Lusophone Americas;Portuguese;1;0;Human Resources;3;44138;16/11/2020;;3;M013;6;28;259;375;0;;
E0983;Other;Hindi;1;0;Research & Development;2;29986;09/02/2021;;3;M014;5;266;227;365;1;10;Inclusion Issues
E0984;Other;Hindi;1;1;Operations;5;73808;07/01/2020;02/04/2024;3;M020;7;317;238;296;1;10;Better Opportunity
E0985;Southern Europe;Italian;0;0;Human Resources;2;35316;05/08/2015;26/03/2017;4;M007;9;306;278;375;0;;
E0986;Central Europe;German;0;0;Human Resources;1;24953;13/01/2016;;4;M038;11;373;343;319;1;10;Relocation
E0987;Lusophone Americas;Portuguese;1;1;IT;3;48597;06/08/2017;;3;M008;11;353;365;335;0;;
E0988;Central Europe;Czech;1;1;Operations;2;34135;02/05/2016;;4;M026;10;311;283;391;0;;
E0989;Lusophone Americas;Portuguese;1;1;Operations;1;23018;06/07/2017;;3;M011;4;395;353;335;0;;
E0990;Other;Arabic;1;1;Research & Development;3;46911;14/12/2016;23/08/2020;2;M037;9;268;299;324;0;;
E0991;Lusophone Europe;Portuguese;0;0;Operations;3;49364;17/02/2021;;5;M009;3;403;312;413;0;;
E0992;Southern Europe;Italian;0;0;Operations;3;47911;10/04/2018;;3;M039;8;307;304;284;0;;
E0993;Lusophone Americas;Portuguese;1;1;Operations;2;36651;27/05/2015;;3;M023;5;326;337;286;0;;
E0994;Other;Mandarin;1;1;Sales;2;32138;25/01/2023;;5;M032;12;293;23;33;1;10;Relocation
E0995;Lusophone Europe;Portuguese;0;0;Research & Development;2;38700;16/07/2020;;1;M042;11;325;331;314;0;;
E0996;Francophone Europe;French;0;0;Human Resources;3;54326;22/06/2023;;3;M040;8;369;314;28;1;10;Better Opportunity
E0997;Lusophone Europe;Portuguese;0;0;Sales;1;30918;30/05/2019;;3;M009;8;382;301;355;0;;
E0998;Central Europe;Czech;0;0;Sales;3;54438;29/06/2017;;2;M037;4;365;317;365;1;10;Better Opportunity
E0999;Lusophone Europe;Portuguese;0;0;Finance;1;30990;13/05/2019;30/01/2023;2;M038;6;374;318;254;0;;
E1000;Francophone Europe;French;1;1;Sales;1;25618;02/05/2019;;3;M002;12;304;256;392;0;;
E1001;Southern Europe;Spanish;1;1;Operations;1;26159;21/06/2021;06/08/2022;5;M039;10;317;305;362;0;;
E1002;Southern Europe;Spanish;0;0;Research & Development;2;33559;17/04/2018;;3;M021;6;291;306;39;0;;
E1003;Southern Europe;Italian;0;0;Operations;1;29407;07/01/2020;;1;M040;7;357;315;399;0;;
E1004;Central Europe;German;1;1;Finance;2;38858;22/10/2022;;3;M004;12;232;207;314;1;10;Better Opportunity
E1005;Southern Europe;Greek;0;0;Sales;2;40727;17/09/2018;;5;M050;9;222;244;383;1;0;Restructuring
E1006;Francophone Europe;French;1;1;Operations;2;36233;26/01/2021;;4;M028;8;27;252;298;0;;
E1007;Lusophone Europe;Portuguese;0;0;Sales;5;104359;06/12/2015;;3;M022;3;414;424;351;0;;
E1008;Anglophone Americas;English;0;0;Research & Development;1;26753;17/03/2022;;4;M008;8;34;315;326;1;10;Better Opportunity
E1009;Francophone Europe;French;1;1;Human Resources;1;25037;01/12/2021;;3;M046;10;399;43;297;0;;
E1010;Southern Europe;Italian;0;0;Sales;3;46675;27/01/2015;22/04/2020;3;M048;5;221;224;32;0;;
E1011;Lusophone Americas;Portuguese;0;0;Research & Development;3;52490;09/03/2016;;2;M005;5;359;342;343;0;;
E1012;Lusophone Americas;Portuguese;1;0;Operations;1;22378;18/01/2023;;3;M035;5;315;287;289;0;;
E1013;Central Europe;German;0;0;Sales;2;35275;18/05/2023;;3;M018;10;349;329;328;0;;
E1014;Lusophone Americas;Portuguese;1;1;Research & Development;3;46172;14/01/2017;;5;M042;10;314;3;389;1;10;Inclusion Issues
E1015;Francophone Europe;French;0;0;Human Resources;2;33613;19/06/2021;;5;M014;9;442;339;33;0;;
E1016;Lusophone Europe;Portuguese;0;0;Operations;1;30665;24/08/2018;;4;M016;12;261;262;291;0;;
E1017;Other;Hindi;1;1;IT;2;32593;23/10/2016;;3;M002;12;225;263;231;0;;
E1018;Central Europe;German;1;1;Operations;2;31301;14/10/2015;18/02/2018;3;M039;10;242;223;23;0;;
E1019;Francophone Europe;French;1;0;Operations;1;26553;11/06/2023;;2;M024;9;31;223;37;1;10;Inclusion Issues
E1020;Lusophone Europe;Portuguese;0;0;Operations;4;68964;01/09/2022;31/03/2025;4;M023;5;361;328;402;0;;
E1021;Southern Europe;Spanish;1;1;Sales;1;23039;03/06/2021;;3;M008;10;387;375;358;0;;
E1022;Southern Europe;Spanish;1;1;Operations;1;29306;28/05/2023;18/12/2023;2;M013;10;329;284;439;0;;
E1023;Lusophone Americas;Portuguese;0;0;Operations;2;35463;11/05/2017;;3;M039;4;36;333;357;0;;
E1024;Lusophone Americas;Portuguese;1;1;Research & Development;1;26378;01/01/2016;21/08/2018;3;M009;5;343;356;358;1;10;Better Opportunity
E1025;Central Europe;Czech;0;0;Research & Development;1;27961;08/03/2023;30/06/2024;3;M028;9;298;305;311;0;;
E1026;Southern Europe;Greek;1;1;Sales;1;22241;06/04/2021;;4;M009;8;253;257;289;1;10;Lack of Growth
E1027;Anglophone Americas;English;0;0;Operations;1;30937;04/12/2018;;4;M005;3;362;303;306;1;10;Lack of Growth
E1028;Lusophone Americas;Portuguese;1;1;Research & Development;1;23787;30/08/2018;;3;M049;5;262;238;351;0;;
E1029;Southern Europe;Spanish;1;0;Human Resources;2;31881;03/08/2017;;3;M011;12;26;208;336;0;;
E1030;Lusophone Europe;Portuguese;0;0;Research & Development;4;70521;14/03/2016;26/02/2018;5;M011;3;329;306;417;0;;
E1031;Francophone Europe;French;1;1;Finance;5;91625;24/01/2020;;4;M020;12;37;348;262;0;;
E1032;Anglophone Americas;English;0;0;Sales;2;35098;25/10/2017;;1;M003;11;192;189;349;0;;
E1033;Lusophone Americas;Portuguese;1;0;Finance;2;31924;25/07/2023;;3;M028;11;328;297;406;0;;
E1034;Lusophone Americas;Portuguese;0;0;Human Resources;5;93678;13/03/2020;17/07/2023;1;M029;4;396;357;396;0;;
E1035;Lusophone Americas;Portuguese;0;0;Sales;2;35983;02/02/2018;;2;M026;5;375;353;393;0;;
E1036;Southern Europe;Greek;1;1;Finance;3;44495;17/04/2021;25/11/2022;5;M050;6;306;259;322;0;;
E1037;Other;Hindi;0;0;Finance;2;31318;17/12/2018;;3;M009;10;322;291;335;1;0;Restructuring
E1038;Lusophone Americas;Portuguese;0;0;Human Resources;2;35597;29/03/2020;23/02/2022;1;M048;7;401;323;308;0;;
E1039;Lusophone Americas;Portuguese;1;1;IT;5;87187;23/06/2015;19/05/2019;3;M038;7;279;213;23;0;;
E1040;Lusophone Europe;Portuguese;0;0;IT;1;27753;04/12/2019;;4;M025;12;352;289;326;0;;
E1041;Anglophone Americas;English;1;1;Human Resources;2;34388;14/12/2016;;3;M014;11;288;218;244;0;;
E1042;Anglophone Americas;English;1;1;Sales;1;29858;28/05/2022;05/02/2024;3;M033;10;265;257;284;1;10;Better Opportunity
E1043;Lusophone Americas;Portuguese;1;1;Sales;1;28084;18/12/2023;28/06/2025;4;M049;12;259;213;405;0;;
E1044;Lusophone Americas;Portuguese;1;1;Human Resources;3;47449;01/04/2018;;3;M005;11;262;303;294;0;;
E1045;Lusophone Americas;Portuguese;1;0;Sales;2;31902;09/12/2019;;3;M001;11;363;383;339;0;;
E1046;Lusophone Europe;Portuguese;0;0;Research & Development;4;67988;15/12/2015;15/09/2018;2;M042;4;365;367;316;0;;
E1047;Southern Europe;Italian;0;0;Operations;3;51690;29/08/2020;23/03/2025;4;M038;10;322;28;385;0;;
E1048;Francophone Europe;French;0;0;Finance;1;26410;17/07/2020;;4;M012;10;363;311;443;0;;
E1049;Lusophone Europe;Portuguese;0;0;Sales;1;30896;07/07/2021;;4;M043;9;38;387;426;0;;
E1050;Francophone Europe;French;1;1;Sales;5;80541;26/09/2020;04/08/2021;3;M010;11;244;201;382;1;0;Restructuring
E1051;Francophone Europe;French;1;1;Human Resources;2;36845;28/06/2017;23/03/2020;3;M033;6;242;17;365;1;0;Restructuring
E1052;Anglophone Americas;English;1;1;Human Resources;1;29242;07/04/2016;;4;M047;6;349;277;405;0;;
E1053;Southern Europe;Spanish;0;0;Human Resources;1;27276;28/07/2019;;3;M016;3;368;316;29;0;;
E1054;Central Europe;German;1;0;Sales;2;35074;23/10/2019;23/06/2020;4;M045;7;296;257;427;0;;
E1055;Southern Europe;Italian;0;0;Finance;4;75701;25/09/2015;;2;M017;12;249;21;297;0;;
E1056;Central Europe;Polish;1;1;Human Resources;1;24910;04/03/2016;;4;M040;5;254;272;306;0;;
E1057;Lusophone Europe;Portuguese;0;0;Operations;2;39081;09/12/2019;09/04/2023;3;M020;4;319;328;429;1;10;Better Opportunity
E1058;Lusophone Europe;Portuguese;1;1;Finance;5;96894;16/10/2022;02/12/2023;2;M006;9;308;272;324;0;;
E1059;Lusophone Europe;Portuguese;0;0;Sales;1;31197;06/04/2022;22/08/2025;3;M021;8;31;259;351;0;;
E1060;Lusophone Europe;Portuguese;0;0;Operations;1;24955;22/03/2019;;4;M018;11;351;288;305;0;;
E1061;Francophone Europe;French;1;1;Sales;2;35006;20/12/2019;18/06/2025;1;M029;7;335;212;361;0;;
E1062;Anglophone Americas;English;0;0;Sales;1;27904;11/04/2019;;4;M012;9;406;35;375;1;10;Lack of Growth
E1063;Anglophone Americas;English;1;0;Finance;1;24256;19/04/2018;23/01/2023;4;M028;10;3;233;271;0;;
E1064;Anglophone Americas;English;1;1;Human Resources;1;29876;25/10/2017;;3;M025;3;369;408;344;0;;
E1065;Lusophone Americas;Portuguese;1;1;Operations;1;23343;05/09/2021;;3;M001;7;169;189;307;1;0;Performance
E1066;Central Europe;German;1;1;Research & Development;3;46736;28/10/2019;13/08/2023;4;M049;11;321;331;359;0;;
E1067;Lusophone Europe;Portuguese;0;0;Operations;1;25499;14/07/2022;;4;M033;8;384;323;342;1;10;Lack of Growth
E1068;Francophone Europe;French;1;1;IT;1;27038;01/04/2016;29/10/2017;2;M046;10;198;169;401;0;;
E1069;Central Europe;Polish;0;0;Operations;3;56290;21/01/2020;;4;M049;6;332;328;288;0;;
E1070;Lusophone Americas;Portuguese;1;1;Finance;2;32867;26/12/2023;;4;M025;6;256;243;306;0;;
E1071;Francophone Europe;French;0;0;Research & Development;2;36876;16/08/2016;16/02/2022;3;M015;7;448;408;397;0;;
E1072;Lusophone Europe;Portuguese;0;0;Operations;1;30721;07/10/2019;22/03/2021;3;M017;8;283;252;393;0;;
E1073;Francophone Europe;French;0;0;Finance;3;46534;25/11/2022;;2;M042;8;354;366;373;0;;
E1074;Central Europe;Czech;0;0;Operations;2;36201;29/07/2021;;4;M049;12;374;439;399;0;;
E1075;Lusophone Europe;Portuguese;0;0;Human Resources;1;27660;17/07/2016;04/05/2018;1;M006;12;225;18;332;1;10;Lack of Growth
E1076;Francophone Europe;French;1;1;Operations;3;41615;31/03/2022;;3;M026;5;29;303;318;0;;
E1077;Lusophone Europe;Portuguese;0;0;Operations;4;64418;11/05/2016;04/07/2017;1;M015;5;357;317;322;0;;
E1078;Lusophone Americas;Portuguese;1;1;IT;4;66202;07/01/2023;;1;M006;7;274;259;386;1;10;Inclusion Issues
E1079;Southern Europe;Italian;0;0;IT;1;30360;12/08/2021;;1;M031;7;257;259;384;0;;
E1080;Francophone Europe;French;0;0;Human Resources;1;24935;02/09/2023;;3;M049;9;294;267;338;0;;
E1081;Francophone Europe;French;0;0;Operations;2;39405;19/09/2018;27/01/2023;1;M028;9;331;305;412;0;;
E1082;Francophone Europe;French;0;0;IT;4;75152;09/07/2017;;1;M029;11;356;305;385;0;;
E1083;Other;Hindi;1;1;Operations;3;44265;08/03/2017;;3;M019;11;314;316;276;1;10;Inclusion Issues
E1084;Lusophone Europe;Portuguese;0;0;Operations;4;71104;19/04/2020;;4;M042;10;321;292;321;1;0;Restructuring
E1085;Anglophone Americas;English;0;0;Finance;1;29209;02/06/2016;26/05/2017;2;M045;8;227;23;277;0;;
E1086;Anglophone Americas;English;0;0;Operations;4;75873;30/05/2021;;2;M005;10;341;28;386;0;;
E1087;Lusophone Americas;Portuguese;1;1;IT;3;44646;27/01/2017;;2;M044;11;333;312;328;1;10;Better Opportunity
E1088;Lusophone Europe;Portuguese;0;0;Operations;1;24998;06/12/2022;;5;M017;8;301;269;366;0;;
E1089;Anglophone Americas;English;1;1;Human Resources;2;33759;25/06/2021;12/01/2024;3;M001;12;401;367;387;0;;
E1090;Southern Europe;Italian;1;1;Research & Development;1;27296;09/04/2020;;3;M036;12;32;262;41;0;;
E1091;Lusophone Americas;Portuguese;1;1;Operations;1;26343;11/09/2017;16/07/2020;2;M035;8;338;305;367;0;;
E1092;Central Europe;German;1;1;Human Resources;3;52941;23/03/2016;;4;M021;5;183;113;377;1;10;Relocation
E1093;Southern Europe;Italian;1;1;Research & Development;1;27644;28/08/2021;26/03/2022;1;M031;7;378;304;282;0;;
E1094;Francophone Europe;French;0;0;Research & Development;4;61407;13/05/2021;;3;M036;12;266;255;436;0;;
E1095;Lusophone Europe;Portuguese;0;0;Human Resources;2;40122;01/01/2022;;3;M010;10;363;356;306;0;;
E1096;Southern Europe;Spanish;1;1;Sales;3;47280;05/09/2022;18/10/2025;4;M014;8;292;223;363;0;;
E1097;Francophone Europe;French;1;1;Sales;5;90401;09/01/2020;03/08/2023;3;M046;7;41;318;277;0;;
E1098;Francophone Europe;French;1;0;IT;5;93050;21/01/2021;04/06/2023;2;M029;7;319;277;292;0;;
E1099;Anglophone Americas;English;1;1;Research & Development;2;32617;20/05/2015;;3;M050;8;366;355;315;0;;
E1100;Lusophone Europe;Portuguese;1;1;Human Resources;2;34775;27/09/2021;;1;M022;7;243;208;288;1;10;Better Opportunity
E1101;Lusophone Europe;Portuguese;0;0;Sales;4;66894;02/01/2018;;2;M012;3;408;335;384;0;;
E1102;Southern Europe;Italian;0;0;Human Resources;1;29810;09/07/2023;;5;M006;8;428;404;362;0;;
E1103;Francophone Europe;French;0;0;IT;3;50976;08/12/2019;;4;M003;10;325;378;255;0;;
E1104;Southern Europe;Italian;0;0;Human Resources;5;97754;13/08/2021;;4;M015;4;334;396;382;0;;
E1105;Central Europe;German;0;0;IT;1;28398;29/06/2021;17/07/2023;3;M003;6;276;266;313;1;10;Lack of Growth
E1106;Southern Europe;Spanish;0;0;Sales;4;70519;14/12/2016;;3;M049;6;25;27;299;0;;
E1107;Lusophone Americas;Portuguese;1;1;Finance;2;34910;18/06/2019;;5;M036;3;364;343;304;0;;
E1108;Southern Europe;Italian;0;0;IT;3;53609;11/06/2017;;3;M019;7;345;232;277;0;;
E1109;Francophone Europe;French;1;1;Research & Development;2;30509;26/11/2018;;2;M014;9;31;296;308;0;;
E1110;Francophone Europe;French;0;0;IT;5;95631;04/09/2016;30/05/2018;3;M007;4;376;4;348;0;;
E1111;Lusophone Europe;Portuguese;0;0;Human Resources;2;33491;28/07/2023;;3;M027;11;35;321;359;0;;
E1112;Anglophone Americas;English;0;0;Human Resources;1;29782;13/02/2020;10/07/2025;5;M036;11;334;235;37;0;;
E1113;Lusophone Americas;Portuguese;1;1;Research & Development;5;85938;03/01/2017;;4;M010;10;278;281;389;0;;
E1114;Lusophone Americas;Portuguese;1;1;Human Resources;4;59040;07/06/2023;;2;M028;5;346;362;392;0;;
E1115;Lusophone Americas;Portuguese;0;0;Operations;3;49141;25/06/2020;;4;M037;4;271;268;306;0;;
E1116;Lusophone Europe;Portuguese;0;0;Sales;2;37669;10/04/2020;21/08/2024;2;M036;11;349;325;344;0;;
E1117;Anglophone Americas;English;1;1;IT;3;49511;18/03/2019;;2;M038;10;393;316;319;0;;
E1118;Lusophone Americas;Portuguese;0;0;Research & Development;1;27924;27/10/2016;23/04/2018;3;M040;7;476;381;324;0;;
E1119;Francophone Europe;French;1;1;Sales;2;31465;23/06/2016;;4;M048;4;444;438;403;0;;
E1120;Central Europe;Czech;1;1;Human Resources;1;28706;08/02/2018;;4;M015;5;282;279;379;0;;
E1121;Other;Arabic;1;1;Human Resources;4;60248;08/09/2019;10/06/2020;3;M026;6;419;379;414;0;;
E1122;Other;Other;1;1;Operations;1;21647;18/10/2015;;4;M039;4;303;21;392;0;;
E1123;Central Europe;Polish;1;0;Human Resources;4;66169;14/12/2020;06/11/2025;1;M016;11;308;265;317;0;;
E1124;Southern Europe;Spanish;0;0;Finance;2;37249;11/02/2019;;4;M027;9;349;257;361;0;;
E1125;Anglophone Americas;English;0;0;Human Resources;2;41589;22/01/2019;;3;M019;7;346;32;389;0;;
E1126;Francophone Europe;French;0;0;Operations;2;32177;05/04/2022;;2;M013;5;339;325;299;0;;
E1127;Southern Europe;Spanish;1;1;Research & Development;3;53283;15/04/2023;12/08/2025;3;M021;7;289;246;28;0;;
E1128;Lusophone Americas;Portuguese;0;0;Operations;5;91822;19/04/2023;;3;M041;6;344;297;232;0;;
E1129;Central Europe;Czech;0;0;Sales;1;27549;07/09/2017;;4;M019;10;362;322;329;0;;
E1130;Francophone Europe;French;0;0;Human Resources;4;63021;19/11/2015;;3;M043;11;363;318;34;0;;
E1131;Francophone Europe;French;0;0;Finance;4;68227;05/01/2018;;4;M026;12;331;244;42;0;;
E1132;Other;Hindi;0;0;Sales;5;84198;30/04/2021;;4;M026;9;3;313;312;0;;
E1133;Other;Arabic;1;0;Research & Development;1;22718;02/01/2021;;1;M022;12;312;266;379;0;;
E1134;Lusophone Europe;Portuguese;0;0;Sales;2;37061;04/01/2020;14/04/2025;5;M001;10;374;356;311;0;;
E1135;Southern Europe;Greek;0;0;Sales;1;24954;17/03/2018;11/06/2022;5;M042;11;297;254;435;0;;
E1136;Francophone Europe;French;0;0;Research & Development;3;44598;09/05/2021;;4;M030;6;278;311;406;0;;
E1137;Lusophone Americas;Portuguese;1;1;Sales;4;54930;17/02/2019;;3;M036;7;306;297;369;0;;
E1138;Lusophone Americas;Portuguese;1;1;IT;4;56091;05/03/2017;;2;M042;3;253;215;292;1;0;Performance
E1139;Southern Europe;Italian;0;0;Operations;2;38866;24/07/2019;04/09/2022;1;M018;3;321;28;346;0;;
E1140;Southern Europe;Greek;1;0;Sales;2;39120;29/05/2015;01/10/2016;3;M044;5;223;199;322;1;10;Inclusion Issues
E1141;Francophone Europe;French;1;1;Operations;3;50396;23/07/2023;;4;M045;4;29;262;365;0;;
E1142;Anglophone Americas;English;0;0;Finance;1;30073;27/09/2021;;3;M041;10;356;327;295;0;;
E1143;Other;Hindi;0;0;IT;3;51400;30/08/2016;28/09/2020;4;M029;6;295;244;272;1;10;Lack of Growth
E1144;Central Europe;German;0;0;Research & Development;1;26659;23/12/2015;;5;M031;9;32;297;349;0;;
E1145;Lusophone Americas;Portuguese;1;1;Human Resources;3;50555;29/03/2017;;2;M032;4;333;313;264;0;;
E1146;Francophone Europe;French;0;0;Finance;3;54015;16/11/2019;;4;M035;7;253;235;284;1;0;Performance
E1147;Francophone Europe;French;0;0;Research & Development;1;24695;26/12/2022;;4;M049;12;305;39;253;0;;
E1148;Lusophone Europe;Portuguese;1;0;Finance;1;28191;14/10/2018;15/12/2022;1;M025;6;445;425;278;0;;
E1149;Southern Europe;Spanish;1;1;Operations;1;27425;03/02/2018;28/11/2019;1;M043;8;308;322;331;0;;
E1150;Lusophone Americas;Portuguese;1;1;Finance;3;43620;24/06/2019;12/08/2024;4;M043;8;344;287;368;0;;
E1151;Lusophone Europe;Portuguese;0;0;Operations;1;25811;08/01/2022;;3;M028;7;408;387;38;0;;
E1152;Lusophone Americas;Portuguese;1;1;Research & Development;3;45766;27/01/2017;26/01/2022;1;M009;3;298;267;393;1;10;Lack of Growth
E1153;Central Europe;German;1;1;Research & Development;2;36235;07/06/2023;;5;M040;9;237;224;327;0;;
E1154;Lusophone Europe;Portuguese;1;1;Finance;1;29942;29/01/2017;24/03/2021;3;M049;3;324;261;351;0;;
E1155;Lusophone Europe;Portuguese;0;0;Finance;2;41106;01/05/2017;;4;M045;7;37;378;306;0;;
E1156;Lusophone Americas;Portuguese;1;1;Human Resources;1;23992;07/04/2015;;3;M025;7;284;301;337;0;;
E1157;Other;Other;1;1;Research & Development;2;31465;20/06/2018;;4;M032;9;259;27;299;0;;
E1158;Anglophone Americas;English;1;1;IT;5;86027;05/04/2015;;3;M045;6;333;29;343;0;;
E1159;Other;Other;1;0;Finance;1;24647;06/01/2019;30/05/2023;3;M021;6;321;299;334;0;;
E1160;Lusophone Americas;Portuguese;1;1;Finance;1;27673;20/11/2021;27/04/2025;4;M036;12;321;293;271;0;;
E1161;Francophone Europe;French;1;0;Sales;4;61710;25/06/2017;02/06/2019;4;M020;12;367;362;31;0;;
E1162;Southern Europe;Italian;1;1;Research & Development;2;33745;12/03/2015;;4;M043;11;277;261;371;0;;
E1163;Lusophone Europe;Portuguese;0;0;Finance;3;48487;15/06/2021;;3;M050;11;249;184;364;0;;
E1164;Other;Other;1;1;Human Resources;4;59904;19/05/2018;;3;M013;7;292;221;276;1;10;Lack of Growth
E1165;Southern Europe;Spanish;1;1;Sales;1;24477;20/09/2015;21/08/2019;3;M004;3;352;361;323;1;0;Restructuring
E1166;Southern Europe;Italian;0;0;Operations;2;35727;13/10/2018;;4;M001;11;351;402;291;1;10;Better Opportunity
E1167;Lusophone Americas;Portuguese;1;1;IT;2;30013;01/07/2017;;3;M004;6;311;301;354;0;;
E1168;Lusophone Americas;Portuguese;1;1;Research & Development;1;21994;18/05/2018;25/05/2021;4;M027;11;294;262;265;0;;
E1169;Southern Europe;Greek;0;0;Human Resources;2;40829;21/04/2022;02/08/2023;3;M018;9;333;211;392;1;10;Lack of Growth
E1170;Southern Europe;Spanish;0;0;Research & Development;5;88678;28/07/2018;05/05/2020;3;M024;3;404;397;419;0;;
E1171;Francophone Europe;French;1;1;Sales;3;50646;25/03/2017;21/08/2020;5;M040;6;329;296;308;1;10;Better Opportunity
E1172;Lusophone Americas;Portuguese;1;1;Human Resources;3;49155;14/10/2023;;5;M001;10;377;351;318;0;;
E1173;Lusophone Europe;Portuguese;0;0;IT;1;26508;25/02/2019;31/01/2020;5;M012;6;344;265;337;0;;
E1174;Francophone Europe;French;1;1;Finance;1;26538;25/04/2023;;5;M002;4;378;32;348;1;0;Performance
E1175;Southern Europe;Spanish;1;0;Finance;4;69329;09/03/2020;;5;M031;10;283;279;409;0;;
E1176;Southern Europe;Italian;1;1;Operations;1;26030;05/11/2023;;4;M022;11;354;327;327;1;10;Inclusion Issues
E1177;Lusophone Europe;Portuguese;0;0;Operations;1;26351;08/09/2020;;2;M016;10;35;338;234;0;;
E1178;Lusophone Americas;Portuguese;1;1;Operations;2;31474;20/11/2018;;3;M048;12;267;314;374;0;;
E1179;Lusophone Americas;Portuguese;0;0;Finance;1;23389;21/01/2022;;3;M023;4;291;236;339;0;;
E1180;Central Europe;German;1;1;Research & Development;4;69554;20/10/2017;03/11/2020;2;M002;8;347;325;318;1;10;Inclusion Issues
E1181;Central Europe;Polish;0;0;IT;2;40912;10/03/2017;;1;M035;6;342;335;307;0;;
E1182;Francophone Europe;French;1;1;Sales;1;27052;12/02/2015;;4;M025;11;417;37;322;0;;
E1183;Francophone Europe;French;1;1;Research & Development;2;32172;14/09/2021;;3;M018;5;264;25;327;0;;
E1184;Lusophone Europe;Portuguese;0;0;Finance;2;34203;12/10/2021;09/12/2025;3;M047;5;378;357;373;1;0;Contract End
